"Free Shipping","http://www.pntra.com/t/Sj9KRUhHP0VHQ0tEP0dKSUtD?sid=freeship","FREESHIP","Get free shipping on all orders.","1969-12-31","0",NULL,NULL,NULL,NULL,"2052","Kipling USA","KiplingUSA"
"Free Shipping","http://www.avantlink.com/click.php?tt=ml&ti=37717&pw=20217",,"Get free ground shipping on all purchases at The Mountain Shop at KL Sport.","1969-12-31","0","121","Sports","0","Sports","445","KL Mountain Shop","TheMountainShop"
"Free Shipping","http://www.avantlink.com/click.php?tt=ml&ti=37717&pw=20217",,"Get free ground shipping on all purchases at The Mountain Shop at KL Sport.","1969-12-31","0","122","Sports Apparel","121","SportsApparel","445","KL Mountain Shop","TheMountainShop"
"Free Shipping","http://www.avantlink.com/click.php?tt=ml&ti=37717&pw=20217",,"Get free ground shipping on all purchases at The Mountain Shop at KL Sport.","1969-12-31","0","125","Outdoor Gear","121","OutdoorGear","445","KL Mountain Shop","TheMountainShop"
"Free Shipping","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=64642&type=3&subid=0&u1=freeshipping",,"All orders over $69 at KnetGolf.com qualify for free ground shipping.","1969-12-31","0","126","Sporting Goods","121","SportingGoods","314","Knet Golf","KnetGolf"
"10% off ","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=64642&type=3&subid=0&u1=FAIRWAY10","FAIRWAY10","Save 10% on purchases at KnetGolf.","1969-12-31","0","126","Sporting Goods","121","SportingGoods","314","Knet Golf","KnetGolf"
"1 Free Night","http://www.beaconsouthbeach.com/miami-extended-stay-hotels.htm",,"Stay for 5 nights and get 1 night free at the Beacon Hotel in Miami.","1969-12-31","0","118","Hotels","114","Hotels","3666","Beacon Hotel","BeaconHotel"
"Best Rate Guarantee","http://www.kqzyfj.com/click-3509648-10432152?sid=bestrate",,"Get the best possible rate online for your Comfort Suites stay when you book at ChoiceHotels.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3829","Comfort Suites","ComfortSuites"
"Free Shipping","http://www.avantlink.com/click.php?tt=ml&ti=127029&pw=20217","V9118","Get free shipping on orders over $39.","1969-12-31","0",NULL,NULL,NULL,NULL,"3629","Rockler","Rockler"
"30% off Samsung Galaxy SIII","http://www.tkqlhce.com/click-3509648-10970809?sid=","Verizon30","Get 30% off the Samsung Galaxy S III and get free shipping with a new 2 year activation.","1969-12-31","0",NULL,NULL,NULL,NULL,"2914","Verizon","VerizonWireless"
"Up to 30% off","http://www.tkqlhce.com/2a110hz74z6MQSNWTRVMONSTQSUW?sid=UUFA018",,"You must enter the Avis Worldwide Discount # of D302003 and the coupon # UUFA018 to get up to 30% off your rental.","1969-12-31","0","116","Car Rental","114","CarRental","174","Avis","Avis"
"$10 off $100","http://fave.co/14EeJTg","AFA100","Save $10 on orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"458","NBA Store","NBAStore"
"3% off Coupon Code","http://www.anrdoezrs.net/click-3509648-10518736?sid=BUY380","BUY380","Save 3% on purchases over $80 at eCampus.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1014","eCampus","eCampus"
"$10 off Promo Code","http://www.kqzyfj.com/click-3509648-10592948?sid=10off","10off150","Get $10 off purchases over $150 at eCampus.","1969-12-31","0","19","Textbooks","15","Textbooks","1014","eCampus","eCampus"
"Celtics Tickets from $20","http://www.stubhub.com/",,"Get Celtics tickets from $20 at StubHub.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1633","StubHub","StubHub"
"Free Ground Shipping","http://www.dpbolvw.net/9p79qgpmgo3794DA8C3549B9D89?url=http%3A%2F%2Fwww.etnies.com?sid=freeshiping",,"Get free ground shipping on purchases over $75 at Etnies.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1236","Etnies","Etnies"
"20% off Shapwear","http://www.kqzyfj.com/click-3509648-10420165?sid=retailshap13","RETAILSHAPE13","Save an extra 20% on shapewear.","1969-12-31","0","31","Intimates","26","Intimates","2438","Maidenform","Maidenform"
"4% off","http://www.paylessdecor.com/?aff=7942","FAB113YC","Get 4% off orders over $150 or 6% off orders over $500.","1969-12-31","0",NULL,NULL,NULL,NULL,"2033","Payless Decor","PaylessDecor"
"10% off","http://www.jdoqocy.com/2d100y1A719PTVQZWUYPRQXQSQRX?sid=mfwspd1","MFWSPD1","Get 10% off orders over $5000.","1969-12-31","0",NULL,NULL,NULL,NULL,"1226","Modern Furniture For Home","ModernFurnitureForHome"
"Free Gift","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.bulkofficesupply.com%2F","BULKSPECIAL","Get a free letter opener, envelope top, ballpoint pent and lanyard with orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"2732","Bulk Office Supply","BulkOfficeSupply"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","1","Electronics","0","Electronics","1237","EverydaySource","EverydaySource"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","21","Cell Phones","0","Cell-Phones","1237","EverydaySource","EverydaySource"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","23","Phones and Smartphones","21","Phones-Smartphones","1237","EverydaySource","EverydaySource"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","25","Service Plans","21","Service-Plans","1237","EverydaySource","EverydaySource"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","68","Accessories & Cables","1","Accessories-Cables","1237","EverydaySource","EverydaySource"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","70","Cameras & Camcorders","1","Cameras-Camcorders","1237","EverydaySource","EverydaySource"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","71","GPS Navigation","1","GPS-Navigation","1237","EverydaySource","EverydaySource"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","72","iPods & MP3 Players","1","iPods-MP3-Players","1237","EverydaySource","EverydaySource"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10575640?sid=freeshipping",,"Get free shipping on purchases at EverydaySource.com.","1969-12-31","0","74","Televisions","1","Televisions","1237","EverydaySource","EverydaySource"
"Free High Speed Internet","http://www.anrdoezrs.net/click-3509648-10382806?sid=internet",,"Get free high speed internet access when you stay at Quality Inn.","1969-12-31","0",NULL,NULL,NULL,NULL,"3828","Quality Inn","QualityInn"
"Unlimited use.","http://www.anrdoezrs.net/ls72nmvsmu9DFAJGEI9BAEBEAHB?sid=homepagleink","yws",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"1605","Christian Mingle","ChristianMingle"
"DANCES","http://www.anrdoezrs.net/g3103hz74z6MQSNWTRVMONTVTNOP?sid=","BD10",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"1271","JibJab","JibJab"
"10% off","http://www.jjgames.com/",,"sign up for newsletters at JJGames.com and get a 10% off coupon for your next order.","1969-12-31","0",NULL,NULL,NULL,NULL,"3968","JJ Games","JJGames"
"25 Google play credit","http://www.dpbolvw.net/click-3509648-10770148?sid=","NSG25 RNR5Y ZD9EU",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"25$ Google play credit","http://www.dpbolvw.net/click-3509648-10770148?sid=","nsg25-l5h4y-sve2h",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"good situation ","http://www.dpbolvw.net/click-3509648-10778006?sid=","4DTEX",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"3939","Elance","Elance"
"Free Shipping","http://www.anrdoezrs.net/click-3509648-10768498?sid=freeshipping",,"Get free shipping on purchases at Milanoo.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3878","Milanoo","Milanoo"
"Free Shipping ","http://www.anrdoezrs.net/c9102r09608OSUPYVTXOQPTWRXPV?sid=",,"Get free shipping on all purchases over $99 at Worldwide Sport Supply.","1969-12-31","0","121","Sports","0","Sports","1819","Worldwide Sport Supply","WorldwideSportSupply"
"Free Shipping ","http://www.anrdoezrs.net/c9102r09608OSUPYVTXOQPTWRXPV?sid=",,"Get free shipping on all purchases over $99 at Worldwide Sport Supply.","1969-12-31","0","126","Sporting Goods","121","SportingGoods","1819","Worldwide Sport Supply","WorldwideSportSupply"
"Free Shipping ","http://www.tkqlhce.com/click-3509648-10863317?sid=freeshipping",,"Get free shipping on purchases over $50 at Philosophy.com.","1969-12-31","0","86","Beauty","0","Beauty","657","Philosophy","Philosophy-com"
"Free Shipping ","http://www.tkqlhce.com/click-3509648-10863317?sid=freeshipping",,"Get free shipping on purchases over $50 at Philosophy.com.","1969-12-31","0","87","Fragrances","86","Fragrances","657","Philosophy","Philosophy-com"
"Free Shipping ","http://www.tkqlhce.com/click-3509648-10863317?sid=freeshipping",,"Get free shipping on purchases over $50 at Philosophy.com.","1969-12-31","0","88","Hair Care","86","HairCare","657","Philosophy","Philosophy-com"
"Free Shipping ","http://www.tkqlhce.com/click-3509648-10863317?sid=freeshipping",,"Get free shipping on purchases over $50 at Philosophy.com.","1969-12-31","0","89","Make Up","86","makeup","657","Philosophy","Philosophy-com"
"Free Shipping ","http://www.tkqlhce.com/click-3509648-10863317?sid=freeshipping",,"Get free shipping on purchases over $50 at Philosophy.com.","1969-12-31","0","90","Skin Care","86","SkinCare","657","Philosophy","Philosophy-com"
"20% off","http://www.tkqlhce.com/click-3509648-10863317?sid=philofriend","philofriend","Save 20% on purchases over 50 pounds at the UK store.","1969-12-31","0",NULL,NULL,NULL,NULL,"657","Philosophy","Philosophy-com"
"$15 off","http://www.tkqlhce.com/click-3509648-10863317?sid=15off50","15off50","Save $15 on orders over $50.","1969-12-31","0",NULL,NULL,NULL,NULL,"657","Philosophy","Philosophy-com"
"Free Shipping ","http://www.kqzyfj.com/click-3509648-11287444?sid=freeshipping",,"Get free shipping on all ordes over $75 at Lenox.com.","1969-12-31","0","76","Flowers & Gifts","0","Flowers-Gifts","1970","Lenox","Lenox"
"Free Shipping ","http://www.kqzyfj.com/click-3509648-11287444?sid=freeshipping",,"Get free shipping on all ordes over $75 at Lenox.com.","1969-12-31","0","80","Wedding & Bridal","76","WeddingBridal","1970","Lenox","Lenox"
"Free Shipping ","http://www.kqzyfj.com/click-3509648-11287444?sid=freeshipping",,"Get free shipping on all ordes over $75 at Lenox.com.","1969-12-31","0","104","Home Accents","97","HomeAccents","1970","Lenox","Lenox"
"Free Shipping ","http://www.kqzyfj.com/click-3509648-11287444?sid=freeshipping",,"Get free shipping on all ordes over $75 at Lenox.com.","1969-12-31","0","106","Kitchen & Housewares","97","KitchenHousewares","1970","Lenox","Lenox"
"25% off Wheelsets","http://www.biketiresdirect.com/","WHL0313","Get 25% off weelset closeouts and free shipping.","1969-12-31","0",NULL,NULL,NULL,NULL,"32","Bike Tires Direct","BikeTiresDirect"
"10% off","http://fave.co/XF8nAw","EXTRA10","Save an extra 10% on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"4035","Asos","Asos"
"$5 off","http://www.shareasale.com/r.cfm?b=448502&u=353195&m=9982&urllink=&afftrack=aff5cpn","AFF5CPN","Get a $5 discount on purchases over $50.","1969-12-31","0",NULL,NULL,NULL,NULL,"787","Test Country","TestCountry"
"5% off","http://www.shareasale.com/r.cfm?b=448502&u=353195&m=9982&urllink=&afftrack=iamback","iamback","Returning customers get 5% off your order.","1969-12-31","0","91","Health","0","Health","787","Test Country","TestCountry"
"5% off","http://www.shareasale.com/r.cfm?b=448502&u=353195&m=9982&urllink=&afftrack=iamback","iamback","Returning customers get 5% off your order.","1969-12-31","0","93","Health Care Supplies","91","HealthCareSupplies","787","Test Country","TestCountry"
"Google play","http://www.dpbolvw.net/click-3509648-10770148?sid=","MSG25-8GYHS-MAW8Z",NULL,"1969-12-31","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"Google play","http://www.dpbolvw.net/click-3509648-10770148?sid=","MSG25-8GYHS-MAW8Z",NULL,"1969-12-31","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"Same Day Shipping","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=92089&type=3&subid=0&u1=samedayshipping",,"Get guaranteed same day shipping on all orders placed before 4 pm EST at AppliancePartsPros.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"17","Appliance Parts Pros","AppliancePartsPros"
"Join Date.com For Free","http://www.tkqlhce.com/click-3509648-10741156?sid=joinforfree",,"Join Date.com now for Free.","1969-12-31","0",NULL,NULL,NULL,NULL,"973","Date.com","Date-com"
"$25 off 12 Month Holiday Gift Club Membership","http://www.dpbolvw.net/eq65mu2-u1HLNIROMQHNNKRJIQ?sid=25off",,"Save $25 on any 12 month holiday gift club membership at ClubsofAmerica.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"937","Clubs of America","ClubsofAmerica"
"20% off Shiekh Brand Items","http://www.jdoqocy.com/click-3509648-10524630?sid=20%brand",,"Save 20% on Shiekh Brand Items at ShiekShoes.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"2143","Shiekh Shoes","ShiekShoes"
"Guaranteed Low Prices","http://www.tkqlhce.com/click-3509648-10372962?sid=lowprices",,"BootBay has the guaranteed lowest prices on boots. No coupon code is necessary.","1969-12-31","0",NULL,NULL,NULL,NULL,"901","BootBay","BootBay"
"5% off Wreaths","http://www.shareasale.com/r.cfm?b=482167&u=353195&m=47467&urllink=&afftrack=LS1P019","LS1P019","Save 5% on wreaths and garlands.","1969-12-31","0","156","Christmas Gifts","151","ChristmasGifts","794","Balsam Hill","BalsamHill"
"10% off","http://www.christmaslightsetc.com/","TWOFF1013","Get 10% off lights.","1969-12-31","0",NULL,NULL,NULL,NULL,"2591","Christmas Lights Etc","ChristmasLightsEtc"
"Free Shipping","http://www.kqzyfj.com/click-3509648-10710577?sid=freeshipping100",,"Get free shipping on orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"682","Singer 22","Singer22"
"Free Shipping","http://www.jdoqocy.com/kj122js0ys-FJLGPMKOFHGJNJJHM?sid=freeshipping",,"Get free shipping on all purchases over $19.99 at BodyCandy.com.","1969-12-31","0","109","Fashion Jewelry","108","FashionJewelry","893","Body Candy","BodyCandy"
"20% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=283263&type=3&subid=0&u1=email20","EMAIL20","Save 20% on orders over $60.","1969-12-31","0","26","Women","0","Women","4077","Sole Society","SoleSociety"
"20% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=283263&type=3&subid=0&u1=email20","EMAIL20","Save 20% on orders over $60.","1969-12-31","0","35","Shoes","26","Shoes","4077","Sole Society","SoleSociety"
"Buy or Sell Textbooks Online","http://www.anrdoezrs.net/click-3509648-10825043?sid=generic",,"Buy or sell textbooks online at BookByte.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"532","Bookbyte","Bookbyte"
"Free Express Delivery Upgrade","http://www.pjatr.com/t/RUBFSUpKSUBGSERMRUBIREZGRA?sid=freeshippingupgrade",,"Get a free upgrade to express delivery when you purchase the 10 Minute Trainer now.","1969-12-31","0",NULL,NULL,NULL,NULL,"3867","10 Minute Trainer","10MinuteTrainer"
"NYC Airport Transportation from $15.54","http://www.kqzyfj.com/click-3509648-10658118?sid=$15",,"Get transportation from the major New York City Airports starting at just $15.54 with Go Airlink NYC.","1969-12-31","0",NULL,NULL,NULL,NULL,"1086","Go Airlink NYC","GoAirlinkNYC"
"5% off ","http://www.tkqlhce.com/click-3509648-10606113?sid=5%off","TAKEFIVE","Save 5% on Go City Cards and Explorer Passes at SmartDestinations.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1247","Smart Destinations","SmartDestinations"
"40% off Posters","http://www.tkqlhce.com/a1107zw41w3JNPKTQOSJLKNSTTOM?sid=posters40","POSTERS40","Save 40% on the purchase of posters.","1969-12-31","0",NULL,NULL,NULL,NULL,"2462","Snapfish","Snapfish"
"60% off Photo Books","http://www.tkqlhce.com/a1107zw41w3JNPKTQOSJLKNSTTOM?sid=octbooks60","OCTBOOK60","Purchase 2 photo books and save 60%","1969-12-31","0",NULL,NULL,NULL,NULL,"2462","Snapfish","Snapfish"
"25% off","http://clickserve.cc-dt.com/link/tplclick?lid=41000000010743656&pubid=21000000000227104&mid=HBD25","HBD25","Get 25% off any purchase.","1969-12-31","0",NULL,NULL,NULL,NULL,"558","Dickies","Dickies"
"Unlimited everything on the Samsung Galaxy SII","http://www.dpbolvw.net/click-3509648-11043434?sid=galaxysIIunlimited",,"Get unlimited everything when you purchase the Samsung Galaxy SI.","1969-12-31","0","21","Cell Phones","0","Cell-Phones","2348","Straight Talk","StraightTalk"
"Free Shipping on Chairs","http://www.anrdoezrs.net/click-3509648-10681677?sid=freeshipping",,"Get free shipping on all chairs at UltimateBackStore.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"719","Ultimate Back Store","UltimateBackStore"
"30% off Winter Apparel","http://www.biketiresdirect.com/","WIN0313","Save 30% on winter apparel and get free shipping.","1969-12-31","0",NULL,NULL,NULL,NULL,"32","Bike Tires Direct","BikeTiresDirect"
"Up to 40% off Limos","http://www.dpbolvw.net/click-3509648-11426627?sid=gneric",,"Save up to 40% on your next limosine reservation at Limos.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"2870","Limos.com","Limos-com"
"$10 off","http://www.avantlink.com/click.php?tt=cl&mi=10051&pw=20217&url=http%3A%2F%2Fwww.gourmetstation.com","BRIBE","Save $10 on your order.","1969-12-31","0","81","Food","0","Food","2513","Gourmet Station","GourmetStation"
"$10 off","http://www.avantlink.com/click.php?tt=cl&mi=10051&pw=20217&url=http%3A%2F%2Fwww.gourmetstation.com","BRIBE","Save $10 on your order.","1969-12-31","0","83","Gourmet &  Sweets","81","Gourmet","2513","Gourmet Station","GourmetStation"
"15% off Kuryakyn","http://www.tkqlhce.com/click-3509648-11297527?sid=cc-step12","CC-STEP12","Get 15% off all Kuryakyn products with this Cruiser Customizing coupon","1969-12-31","0",NULL,NULL,NULL,NULL,"551","Cruiser Customizing","CruiserCustomizing"
"5% off","http://www.pjatr.com/t/R0BETEtMS0BGSERMRUBGRUpETA?sid=homepagelink","5off","We found this Go Media coupon code and some people claim that it works, others say that it doesn't. Hopefully you are able to get the discount.","1969-12-31","0",NULL,NULL,NULL,NULL,"3128","Go Media Arsenal","GoMediaArsenal"
"$8 off Promo Code","http://www.pntrac.com/t/RUBFRkRESUBGSERMRUBFRkpHRA?sid=NORTHPOLE-D8","NORTHPOLE-D8","Save $8 on purchases of $65 or more at HollywoodToysandCostumes.com.","1969-12-31","0","58","Costumes","56","Costumes","3132","Hollywood Toys & Costumes","HollywoodToysCostumes"
"75% off VPS","http://www.ziphosters.com/","FOOTBALL2011","Save 75% on your first month hosting fee for any VPS","1969-12-31","0",NULL,NULL,NULL,NULL,"3226","Zip Hosters","ZipHosters"
"Up to $50 off Jersey Boys","http://www.anrdoezrs.net/click-3509648-10687995?cm_mmc=CJ-_-2715261-_-3509648-_-Jersey%20Boys%20Best%20Rates?sid=jerseyboys",,"Save up to $50 on Jersey Boys tickets.","1969-12-31","0",NULL,NULL,NULL,NULL,"2783","Best of Vegas","BestofVegas"
"$10 off Braun","http://www.anrdoezrs.net/click-3509648-10773411?sid=10BRAUN","10BRAUN","Save $10 on all Braun items at FactoryOutletStore.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1045","Factory Outlet Store","FactoryOutletStore"
"Poser Pro","http://www.kqzyfj.com/click-3509648-10594072?sid=poserpro",,"Get Poser Pro for only $499.99 at Smith Micro.","1969-12-31","0",NULL,NULL,NULL,NULL,"117","Smith Micro","SmithMicro"
"$20 off a Plank","http://www.tkqlhce.com/click-3509648-10465554?sid=20offplank","lgpk21","Get $20 off a plank when you buy a plank and ladder together at Little Giant Ladder.","1969-12-31","0",NULL,NULL,NULL,NULL,"769","Little Giant Ladder","LittleGiantLadder"
"10% off","http://www.anrdoezrs.net/j377hz74z6MQSNWTRVMWPVVOPV?sid=couponltd","couponltd","Save 10% on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"1322","Maps.com","Maps-com"
"$5 off","http://fave.co/1b0TEr6","D-29","Get a $5 discount on purchases over $20.","1969-12-31","0",NULL,NULL,NULL,NULL,"2329","ShoeMall","ShoeMall"
"20% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=294516.9&type=3&subid=0&u1=VISA","VISA","Save 20% on your purchase when you use your Visa Card at Shoes.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"678","Shoes.com","Shoes-com"
"Free Shipping Coupon","http://www.anrdoezrs.net/click-3509648-10776104?sid=freeshipping",,"Get free shipping on all purchases at Fragrance Shop.","1969-12-31","0","87","Fragrances","86","Fragrances","3800","FragranceShop","FragranceShop"
"10% off","http://www.pntra.com/t/RUBFREpMS0BGSERMRUBGSUdISw?sid=std10","std10","Save 10% on all hosting plans at Bounce Web.","1969-12-31","0","55","Web Domains & Hosting","138","Web-Domains-Hosting","3081","Bounce Web","BounceWeb"
"Free Shipping","http://www.shareasale.com/r.cfm?b=82823&u=353195&m=12853&urllink=&afftrack=freeshipping","FREESHIPPING","Get free shipping on purchases over $55 at HalloweenMart.com.","1969-12-31","0","58","Costumes","56","Costumes","3738","Halloween Mart","HalloweenMart"
"Free Shipping","http://www.shareasale.com/r.cfm?b=82823&u=353195&m=12853&urllink=&afftrack=freeshipping","FREESHIPPING","Get free shipping on purchases over $55 at HalloweenMart.com.","1969-12-31","0","162","Halloween","151","Halloween","3738","Halloween Mart","HalloweenMart"
"$10 off","http://www.pjatr.com/t/RUBES0tETEBGSERMRUBGSUVIRA?sid=10OFF150","10OFF150","Save $10 on orders over $200 at JewelElegance.com.","1969-12-31","0","108","Jewelry & Watches","0","JewelryWatches","3141","Jewel Elegance","JewelElegance"
"$10 off","http://www.pjatr.com/t/RUBES0tETEBGSERMRUBGSUVIRA?sid=10OFF150","10OFF150","Save $10 on orders over $200 at JewelElegance.com.","1969-12-31","0","110","Fine Jewelry","108","FineJewelry","3141","Jewel Elegance","JewelElegance"
"Free High Speed Internet","http://www.anrdoezrs.net/click-3509648-10382811?sid=freeinternet",,"Get free high speed internet when you stay at Sleep Inn.","1969-12-31","0",NULL,NULL,NULL,NULL,"3827","Sleep Inn","SleepInn"
"10% off Ink and Toner","http://www.jdoqocy.com/click-3509648-10734638?sid=sun2013","SUN2013","Get 10% off ink and toner excluding OEM.","1969-12-31","0",NULL,NULL,NULL,NULL,"2259","Click Inks","ClickInks"
"Free Shipping","http://www.jdoqocy.com/click-3509648-10507630?sid=freeshiping","FREESHIP75","Get free shipping on purchases over $75 at CornerStorkBabyGifts.com.","1969-12-31","0","10","Baby & Kids","0","Baby-Kids","955","Corner Stork Baby Gifts","CornerStorkBabyGifts"
"Free Shipping","http://www.jdoqocy.com/click-3509648-10507630?sid=freeshiping","FREESHIP75","Get free shipping on purchases over $75 at CornerStorkBabyGifts.com.","1969-12-31","0","11","Baby & Kids Clothing","10","Baby-Clothing","955","Corner Stork Baby Gifts","CornerStorkBabyGifts"
"Free Shipping","http://www.jdoqocy.com/click-3509648-10507630?sid=freeshiping","FREESHIP75","Get free shipping on purchases over $75 at CornerStorkBabyGifts.com.","1969-12-31","0","12","Baby Gear","10","Baby-Gear","955","Corner Stork Baby Gifts","CornerStorkBabyGifts"
"Free Shipping","http://www.jdoqocy.com/click-3509648-10507630?sid=freeshiping","FREESHIP75","Get free shipping on purchases over $75 at CornerStorkBabyGifts.com.","1969-12-31","0","13","Furniture & Bedding","10","Furniture-Bedding","955","Corner Stork Baby Gifts","CornerStorkBabyGifts"
"30% off","http://www.shareasale.com/r.cfm?b=239209&u=353195&m=27987&urllink=&afftrack=WELCOME30","WELCOME30","Get 30% off regular priced items.","1969-12-31","0",NULL,NULL,NULL,NULL,"631","Murals Your Way","MuralsYourWay"
"20% off Single ITem","http://www.kqzyfj.com/click-3509648-11397809?sid=BHWELCOME","BHWELCOME","Get 20% off the purchase of any single item.","1969-12-31","0","97","Home & Garden","0","HomeGarden","753","BrylaneHome","BrylaneHome"
"20% off Single ITem","http://www.kqzyfj.com/click-3509648-11397809?sid=BHWELCOME","BHWELCOME","Get 20% off the purchase of any single item.","1969-12-31","0","99","Bed & Bath","97","BedBath","753","BrylaneHome","BrylaneHome"
"20% off Single ITem","http://www.kqzyfj.com/click-3509648-11397809?sid=BHWELCOME","BHWELCOME","Get 20% off the purchase of any single item.","1969-12-31","0","100","Blinds & Curtains","97","BlindsCurtains","753","BrylaneHome","BrylaneHome"
"20% off Single ITem","http://www.kqzyfj.com/click-3509648-11397809?sid=BHWELCOME","BHWELCOME","Get 20% off the purchase of any single item.","1969-12-31","0","104","Home Accents","97","HomeAccents","753","BrylaneHome","BrylaneHome"
"20% off Single ITem","http://www.kqzyfj.com/click-3509648-11397809?sid=BHWELCOME","BHWELCOME","Get 20% off the purchase of any single item.","1969-12-31","0","106","Kitchen & Housewares","97","KitchenHousewares","753","BrylaneHome","BrylaneHome"
"Up to 60% off Clearance","http://www.anrdoezrs.net/click-3509648-10543711?sid=clearance",,"Save up to 60% on clearance items at Fox Shop.","1969-12-31","0",NULL,NULL,NULL,NULL,"2735","FOX Shop","FOXShop"
"nsg25-3nssn27630","http://www.dpbolvw.net/click-3509648-10770148?sid=","nsg25-3nssn27630",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"30 Day Money Back Guarantee","http://www.healthytrim.com/htlanding.asp?aff=6031",,"Get a 30 day money back guarantee of Healthe Trim at HealthyLifeSciences.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3803","Healthe Trim","HealtheTrim"
"Free Shipping","http://www.pntrac.com/t/RT5GSkNKPkRGQkpDPkZJR0c?sid=activate","ACTIVATE","Get free shipping on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"3188","Purity Products","PurityProducts"
"$20 off","http://www.tkqlhce.com/click-3509648-10760085?sid=azgc20","AZGC20","Get $20 off orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"3354","AutoZone","AutoZone"
"25% off BGP Posters","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=124192&type=3&subid=0&u1=25bgp","25BGP","Save 25% on BGP Posters.","1969-12-31","0",NULL,NULL,NULL,NULL,"262","Wolfgangs Vault","WolfgangsVault"
"Free Shipping ","http://www.lehighoutfitters.com/",,"Get free shipping on purchases at Lehigh Outfitters.","1969-12-31","0",NULL,NULL,NULL,NULL,"3711","Lehigh Outfitters","LehighOutfitters"
"$25 google play credit","http://www.dpbolvw.net/click-3509648-10770148?sid=","NSG25-EFDUG-F3L-4S",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"3352","Net10 Wireless","Net10Wireless"
"10% off Single Item","http://www.lehighoutfitters.com/","LEHIGH10","Save 10% on any single item at Lehigh Outfitters.","1969-12-31","0","41","Clothing","37","men-Clothing","3711","Lehigh Outfitters","LehighOutfitters"
